"Year","SASAP.Region","city","lat","lng","total","speak_only_english","german","yiddish","greek","indic","italian","french_or_french_creole","portuguese_or_portuguese_creole","spanish_or_spanish_creole","polish","russian","south_slavic","arabic","tagalog","chinese","hungarian","japanese","korean","vietnamese","other_and_unspecified_languages","french_incl_patois_cajun","french_creole","other_west_germanic_languages","scandinavian_languages","serbo_croatian","other_slavic_languages","armenian","persian","gujarati","hindi","urdu","other_indic_languages","other_indo_european_languages","mon_khmer_cambodian","hmong","thai","laotian","other_asian_languages","other_pacific_island_languages","navajo","other_native_north_american_languages","hebrew","african_languages","data_file_year"
2011,"Yukon","Flat",62.4536111,-158.0075,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Fort Greely",NA,NA,1089,818,30,0,0,NA,0,NA,0,94,0,0,NA,0,4,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Fort Yukon",66.5647222,-145.2738889,540,360,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,111,0,0,"2007-2011"
2011,"Yukon","Four Mile Road",NA,NA,38,38,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Fox",64.9580556,-147.6183333,696,540,0,0,0,NA,0,NA,0,99,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Fox River",59.8583333,-150.9583333,679,49,0,0,0,NA,0,NA,0,0,0,560,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Fritz Creek",59.7361111,-151.2952778,1586,1231,0,0,0,NA,0,NA,9,66,0,165,NA,0,3,1,0,16,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,"2007-2011"
2011,"Cook Inlet","Funny River",60.5019444,-150.7622222,675,607,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"2007-2011"
2011,"Copper River","Gakona",62.3019444,-145.3019444,233,220,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,"2007-2011"
2011,"Yukon","Galena",64.7333333,-156.9275,526,425,11,0,0,NA,0,NA,0,7,0,0,NA,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,"2007-2011"
2011,"Norton Sound","Gambell",63.7797222,-171.7411111,747,159,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,520,0,0,"2007-2011"
2011,"Southeast","Game Creek",58.0566667,-135.5077778,34,30,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Gateway",61.5727778,-149.2408333,5437,4692,60,0,0,NA,0,NA,21,109,0,43,NA,0,11,0,0,25,8,0,0,18,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,26,0,0,"2007-2011"
2011,"Cook Inlet","Glacier View",NA,NA,242,230,0,0,0,NA,0,NA,0,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Copper River","Glennallen",62.1091667,-145.5463889,610,491,0,0,0,NA,0,NA,0,62,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Goldstream",NA,NA,3781,2981,115,0,0,NA,0,NA,0,58,0,0,NA,0,129,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,22,0,0,"2007-2011"
2011,"Norton Sound","Golovin",64.5433333,-163.0291667,104,73,0,0,0,NA,0,NA,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,"2007-2011"
2011,"Kuskokwim","Goodnews Bay",59.1188889,-161.5875,372,105,0,0,0,NA,0,NA,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,"2007-2011"
2011,"Yukon","Grayling",62.9036111,-160.0647222,215,167,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,"2007-2011"
2011,"Copper River","Gulkana",62.2713889,-145.3822222,119,101,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"2007-2011"
2011,"Southeast","Gustavus",58.4133333,-135.7369444,454,415,0,0,0,NA,0,NA,0,18,0,0,NA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Haines",59.228589,-135.444114,2038,1782,1,0,0,NA,0,NA,0,22,0,0,NA,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2,"2007-2011"
2011,"Cook Inlet","Halibut Cove",59.595,-151.225,8,7,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Happy Valley",59.9472222,-151.7322222,470,395,6,0,0,NA,0,NA,0,53,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"2007-2011"
2011,"Yukon","Harding-Birch Lakes",NA,NA,361,191,0,0,0,NA,0,NA,0,12,0,0,NA,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Healy",63.8569444,-148.9661111,874,744,0,0,0,NA,0,NA,0,14,0,0,NA,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Healy Lake",63.9872308,-144.6998325,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Hobart Bay",57.4658333,-133.3533333,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Hollis",55.5566667,-132.6363889,118,118,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Holy Cross",62.1994444,-159.7713889,202,174,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2007-2011"
2011,"Cook Inlet","Homer",59.6425,-151.5483333,4987,4090,60,0,2,NA,0,NA,0,296,8,33,NA,0,27,0,0,2,7,3,0,21,0,3,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,74,0,7,"2007-2011"
2011,"Southeast","Hoonah",58.11,-135.4436111,726,547,10,0,0,NA,0,NA,0,71,0,0,NA,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,"2007-2011"
2011,"Yukon","Hooper Bay",61.5311111,-166.0966667,1270,291,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,"2007-2011"
2011,"Cook Inlet","Hope",60.9202778,-149.6402778,114,104,0,0,0,NA,10,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Houston",61.6302778,-149.8180556,1910,1655,0,0,0,NA,3,NA,0,13,0,6,NA,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,"2007-2011"
2011,"Yukon","Hughes",66.0488889,-154.2555556,80,40,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,"2007-2011"
2011,"Yukon","Huslia",65.6986111,-156.3997222,273,142,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,"2007-2011"
2011,"Southeast","Hydaburg",55.2080556,-132.8266667,420,350,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,"2007-2011"
2011,"Southeast","Hyder",55.9169444,-130.0247222,116,116,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Bristol Bay","Igiugig",59.3277778,-155.8947222,37,24,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2007-2011"
2011,"Bristol Bay","Iliamna",59.7567965,-154.9110837,55,33,0,0,0,NA,0,NA,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"2007-2011"
2011,"Chignik","Ivanof Bay",55.9,-159.4833333,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Juneau",58.3019444,-134.4197222,31244,26308,110,0,0,NA,11,NA,0,782,0,74,NA,0,581,108,36,20,236,85,43,164,0,6,85,0,0,0,4,0,0,0,19,9,0,0,16,0,15,207,3,346,6,15,"2007-2011"
2011,"Cook Inlet","Kachemak",NA,NA,687,513,0,0,0,NA,0,NA,0,66,0,28,NA,0,4,0,6,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"2007-2011"
2011,"Southeast","Kake",56.9758333,-133.9472222,470,371,0,0,0,NA,0,NA,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,"2007-2011"
2011,"Arctic","Kaktovik",70.1319444,-143.6238889,393,186,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,"2007-2011"
2011,"Cook Inlet","Kalifornsky",60.4183333,-151.29,7866,6980,80,0,0,NA,5,NA,0,49,0,7,NA,0,43,8,0,13,0,0,7,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,74,0,0,"2007-2011"
2011,"Yukon","Kaltag",64.3272222,-158.7219444,187,151,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"2007-2011"
2011,"Kodiak","Karluk",57.5719444,-154.4555556,44,42,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Kasaan",55.5388889,-132.4008333,34,28,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"2007-2011"
2011,"Kuskokwim","Kasigluk",60.8955556,-162.5180556,555,30,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,"2007-2011"
2011,"Cook Inlet","Kasilof",60.3375,-151.2744444,519,447,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Kenai",60.5544444,-151.2583333,7074,6248,15,0,0,NA,0,NA,0,199,5,5,NA,0,4,6,0,1,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,58,0,0,"2007-2011"
2011,"Copper River","Kenny Lake",61.7191667,-144.9483333,181,181,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Ketchikan",55.3422222,-131.6461111,8008,6392,24,0,0,NA,0,NA,0,188,62,14,NA,4,366,8,2,7,0,0,15,0,0,16,9,0,0,0,0,0,46,0,0,70,0,0,0,0,0,91,0,98,0,0,"2007-2011"
2011,"Kotzebue","Kiana",66.975,-160.4227778,347,181,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,"2007-2011"
2011,"Alaska Peninsula and Aleutian Islands","King Cove",55.0616667,-162.3102778,844,268,0,0,0,NA,0,NA,0,121,0,0,NA,0,358,0,0,0,0,7,0,9,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,13,0,7,0,17,"2007-2011"
2011,"Bristol Bay","King Salmon",58.6883333,-156.6613889,381,371,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2007-2011"
2011,"Kuskokwim","Kipnuk",59.9388889,-164.0413889,553,31,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,"2007-2011"
2011,"Kotzebue","Kivalina",67.7269444,-164.5333333,377,166,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,"2007-2011"
2011,"Southeast","Klawock",55.5522222,-133.0958333,627,570,0,0,0,NA,0,NA,0,6,0,0,NA,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"2007-2011"
2011,"Southeast","Klukwan",59.4038889,-135.8844444,113,82,0,0,0,NA,4,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"2007-2011"
2011,"Cook Inlet","Knik-Fairview",NA,NA,13620,11493,82,0,0,NA,0,NA,0,135,0,327,NA,0,6,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,9,6,55,0,0,"2007-2011"
2011,"Cook Inlet","Knik River",NA,NA,668,597,5,0,0,NA,0,NA,0,16,0,0,NA,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Kotzebue","Kobuk",66.9072222,-156.8811111,95,37,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,"2007-2011"
2011,"Kodiak","Kodiak",57.79,-152.4072222,6087,3515,20,0,0,NA,0,NA,0,199,0,14,NA,8,1552,17,0,0,0,95,0,2,0,0,8,0,0,0,0,0,0,0,0,7,0,0,9,0,0,110,0,44,0,0,"2007-2011"
2011,"Kodiak","Kodiak Station",NA,NA,1778,1469,9,0,0,NA,0,NA,0,20,0,3,NA,0,18,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2007-2011"
2011,"Bristol Bay","Kokhanok",59.4419444,-154.7558333,125,83,0,0,0,NA,0,NA,0,6,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,"2007-2011"
2011,"Bristol Bay","Koliganek",59.7286111,-157.2844444,263,186,0,0,0,NA,0,NA,0,7,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,"2007-2011"
2011,"Kuskokwim","Kongiganak",59.9532731,-162.8951327,345,13,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,"2007-2011"
2011,"Yukon","Kotlik",63.0341667,-163.5533333,565,240,0,0,0,NA,0,NA,0,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,"2007-2011"
2011,"Kotzebue","Kotzebue",66.8983333,-162.5966667,3202,2114,10,0,0,NA,0,NA,0,24,0,16,NA,0,12,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,663,0,0,"2007-2011"
2011,"Norton Sound","Koyuk",64.9319444,-161.1569444,329,231,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,"2007-2011"
2011,"Yukon","Koyukuk",64.8802778,-157.7008333,110,58,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,"2007-2011"
2011,"Southeast","Kupreanof",56.8144444,-132.9805556,53,40,4,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Kuskokwim","Kwethluk",60.8122222,-161.4358333,672,108,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,"2007-2011"
2011,"Kuskokwim","Kwigillingok",59.8644444,-163.1341667,275,9,0,0,0,NA,0,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,"2007-2011"
2011,"Cook Inlet","Lake Louise",62.2813889,-146.5511111,29,29,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Lake Minchumina",63.8827778,-152.3122222,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Lakes",NA,NA,9336,8200,15,0,0,NA,17,NA,0,105,0,43,NA,103,10,7,6,15,38,0,0,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,"2007-2011"
2011,"Kodiak","Larsen Bay",57.54,-153.9786111,83,67,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"2007-2011"
2011,"Cook Inlet","Lazy Mountain",61.6261111,-148.9455556,1281,1092,0,0,0,NA,5,NA,0,3,0,12,NA,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2007-2011"
2011,"Bristol Bay","Levelock",59.1141667,-156.8588889,89,67,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"2007-2011"
2011,"Kuskokwim","Lime Village",61.3563889,-155.4355556,22,19,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"2007-2011"
2011,"Yukon","Livengood",65.5244444,-148.5447222,51,51,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Loring",55.6025,-131.6361111,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Lowell Point",60.0725,-149.4411111,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Kuskokwim","Lower Kalskag",61.5122222,-160.3580556,292,134,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,"2007-2011"
2011,"Southeast","Lutak",59.3411111,-135.5655556,25,25,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Manley Hot Springs",65.0011111,-150.6338889,74,60,0,0,0,NA,0,NA,0,10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Bristol Bay","Manokotak",58.9813889,-159.0583333,383,67,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,"2007-2011"
2011,"Yukon","Marshall",61.8777778,-162.0811111,362,202,0,0,0,NA,0,NA,0,0,0,0,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,"2007-2011"
2011,"Copper River","McCarthy",61.4333333,-142.9216667,78,78,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Kuskokwim","McGrath",62.9563889,-155.5958333,418,339,8,0,0,NA,0,NA,0,6,0,0,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"2007-2011"
2011,"Yukon","McKinley Park",NA,NA,262,172,24,0,0,NA,0,NA,0,15,0,0,NA,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Meadow Lakes",61.6247222,-149.6011111,6224,5471,66,0,0,NA,0,NA,0,165,0,0,NA,0,0,0,3,7,65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"2007-2011"
2011,"Kuskokwim","Mekoryuk",60.3880556,-166.185,177,41,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,"2007-2011"
2011,"Copper River","Mendeltna",62.0661111,-146.45,29,29,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Copper River","Mentasta Lake",62.9211111,-143.7691667,173,130,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,"2007-2011"
2011,"Kuskokwim","Mertarvik",NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Metlakatla",55.1291667,-131.5722222,1415,1220,0,0,0,NA,0,NA,0,0,0,0,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,"2007-2011"
2011,"Yukon","Minto",65.150411,-149.349708,184,154,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,"2007-2011"
2011,"Yukon","Moose Creek",64.71,-147.1436111,627,511,16,0,0,NA,0,NA,0,15,0,0,NA,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Cook Inlet","Moose Pass",60.4875,-149.3688889,256,231,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Southeast","Mosquito Lake",59.5291667,-136.0911111,114,114,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-2011"
2011,"Yukon","Mountain Village",62.0855556,-163.7294444,758,415,0,0,0,NA,0,NA,0,0,0,0,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,"2007-2011"
